,Domestic,Commercial,Public
82799,3364.0,0.0,525.0
82800,2609.0,0.0,525.0
82801,2823.0,0.0,525.0
82802,2761.0,0.0,525.0
82803,2604.0,0.0,0.0
82804,3069.0,0.0,0.0
82805,2351.0,0.0,0.0
82806,2155.0,0.0,0.0
82807,2385.0,1500.0,0.0
82808,2410.0,2600.0,0.0
82809,2115.0,3150.0,0.0
82810,2235.0,2000.0,0.0
82811,2315.0,2000.0,0.0
82812,2220.0,1850.0,0.0
82813,2360.0,2450.0,0.0
82814,2220.0,2250.0,0.0
82815,2490.0,1150.0,0.0
82816,2400.0,0.0,0.0
82817,2365.0,350.0,0.0
82818,3228.0,2050.0,525.0
82819,4768.0,1850.0,525.0
82820,5023.0,750.0,525.0
82821,4323.0,1500.0,525.0
82822,4007.0,0.0,525.0
82823,3322.0,200.0,525.0
82824,2790.0,0.0,525.0
82825,2931.0,0.0,525.0
82826,2839.0,0.0,525.0
82827,2705.0,0.0,0.0
82828,3104.0,0.0,0.0
82829,2339.0,0.0,0.0
82830,2145.0,0.0,0.0
82831,2295.0,0.0,0.0
82832,2220.0,1850.0,0.0
82833,2505.0,1850.0,0.0
82834,2140.0,2600.0,0.0
82835,2435.0,1500.0,0.0
82836,2270.0,1850.0,0.0
82837,2470.0,3200.0,0.0
82838,2360.0,2200.0,0.0
82839,2285.0,2200.0,0.0
82840,2335.0,1300.0,0.0
82841,2545.0,2250.0,0.0
82842,3417.0,1700.0,525.0
82843,4676.0,2250.0,525.0
82844,4784.0,950.0,525.0
82845,4288.0,1500.0,525.0
82846,3723.0,750.0,525.0
82847,3586.0,0.0,525.0
82848,2850.0,0.0,525.0
82849,2809.0,0.0,525.0
82850,2852.0,200.0,525.0
82851,2765.0,0.0,0.0
82852,2865.0,0.0,0.0
82853,2517.0,0.0,0.0
82854,2335.0,0.0,0.0
82855,2260.0,750.0,0.0
82856,2435.0,750.0,0.0
82857,2235.0,1100.0,0.0
82858,2175.0,1650.0,0.0
82859,2380.0,400.0,0.0
82860,2200.0,1300.0,0.0
82861,2315.0,2250.0,0.0
82862,2505.0,2150.0,0.0
82863,2390.0,2750.0,0.0
82864,2235.0,3700.0,0.0
82865,2395.0,1100.0,0.0
82866,3463.0,350.0,525.0
82867,4728.0,1500.0,525.0
82868,4708.0,200.0,525.0
82869,4067.0,1500.0,525.0
82870,3838.0,0.0,525.0
82871,3510.0,0.0,525.0
82872,2870.0,0.0,525.0
82873,2410.0,0.0,525.0
82874,2862.0,0.0,525.0
82875,2863.0,0.0,0.0
82876,3003.0,750.0,0.0
82877,2416.0,0.0,0.0
82878,2200.0,750.0,0.0
82879,2235.0,750.0,0.0
82880,2355.0,950.0,0.0
82881,2330.0,2250.0,0.0
82882,2340.0,1500.0,0.0
82883,2365.0,2050.0,0.0
82884,2315.0,2400.0,0.0
82885,2365.0,950.0,0.0
82886,2295.0,2050.0,0.0
82887,2215.0,1300.0,0.0
82888,2255.0,550.0,0.0
82889,2570.0,1300.0,0.0
82890,3475.0,1700.0,525.0
82891,4711.0,1900.0,525.0
82892,4853.0,400.0,525.0
82893,4351.0,750.0,525.0
82894,3784.0,950.0,525.0
82895,3345.0,0.0,525.0
82896,2748.0,0.0,525.0
82897,2680.0,0.0,525.0
82898,2893.0,0.0,525.0
82899,2900.0,0.0,0.0
82900,3001.0,0.0,0.0
82901,2462.0,0.0,0.0
82902,2200.0,0.0,0.0
82903,2330.0,750.0,0.0
82904,2350.0,1650.0,0.0
82905,2080.0,1500.0,0.0
82906,2395.0,3000.0,0.0
82907,2160.0,2200.0,0.0
82908,2135.0,950.0,0.0
82909,2235.0,1500.0,0.0
82910,2180.0,0.0,0.0
82911,2240.0,1300.0,0.0
82912,2335.0,1650.0,0.0
82913,2435.0,2000.0,0.0
82914,3193.0,1850.0,525.0
82915,4590.0,200.0,525.0
82916,4638.0,200.0,525.0
82917,4180.0,200.0,525.0
82918,3859.0,0.0,525.0
82919,3273.0,0.0,525.0
82920,2822.0,0.0,525.0
82921,2767.0,0.0,525.0
82922,2883.0,0.0,525.0
82923,2863.0,0.0,0.0
82924,2946.0,0.0,0.0
82925,2406.0,0.0,0.0
82926,2175.0,750.0,0.0
82927,2270.0,750.0,0.0
82928,2260.0,200.0,0.0
82929,2385.0,1700.0,0.0
82930,2130.0,1100.0,0.0
82931,2170.0,1650.0,0.0
82932,2375.0,1450.0,0.0
82933,2115.0,950.0,0.0
82934,2105.0,1500.0,0.0
82935,2345.0,2000.0,0.0
82936,2175.0,1450.0,0.0
82937,2690.0,1450.0,0.0
82938,3359.0,1700.0,525.0
82939,4858.0,0.0,525.0
82940,4710.0,0.0,525.0
82941,4110.0,0.0,525.0
82942,3947.0,0.0,525.0
82943,3252.0,0.0,525.0
82944,2871.0,0.0,525.0
82945,2666.0,0.0,525.0
82946,2700.0,0.0,525.0
82947,2904.0,0.0,0.0
82948,2973.0,0.0,0.0
82949,2409.0,0.0,0.0
82950,2295.0,0.0,0.0
82951,2345.0,0.0,0.0
82952,2375.0,1100.0,0.0
82953,2310.0,1900.0,0.0
82954,2485.0,2250.0,0.0
82955,2415.0,2600.0,0.0
82956,2400.0,1300.0,0.0
82957,2440.0,1100.0,0.0
82958,2305.0,1850.0,0.0
82959,2110.0,950.0,0.0
82960,2115.0,2800.0,0.0
82961,2590.0,1850.0,0.0
82962,3415.0,950.0,525.0
82963,4803.0,1700.0,525.0
82964,4961.0,1150.0,525.0
82965,4258.0,1700.0,525.0
82966,3780.0,0.0,525.0
82967,3336.0,0.0,525.0
82968,2857.0,0.0,525.0
82969,2691.0,0.0,525.0
82970,2791.0,0.0,525.0
82971,2952.0,0.0,0.0
82972,2880.0,0.0,0.0
82973,2506.0,0.0,0.0
82974,2250.0,0.0,0.0
82975,2190.0,1100.0,0.0
82976,2445.0,1700.0,0.0
82977,2275.0,2400.0,0.0
82978,2400.0,3350.0,0.0
82979,2110.0,1300.0,0.0
82980,2290.0,2200.0,0.0
82981,2300.0,1800.0,0.0
82982,2265.0,2450.0,0.0
82983,2340.0,1050.0,0.0
82984,2445.0,1100.0,0.0
82985,2415.0,1300.0,0.0
82986,3481.0,2050.0,525.0
82987,4755.0,950.0,525.0
82988,4947.0,2600.0,525.0
82989,4186.0,0.0,525.0
82990,3991.0,0.0,525.0
82991,3355.0,0.0,525.0
82992,2875.0,0.0,525.0
82993,2477.0,750.0,525.0
82994,2743.0,0.0,525.0
82995,2749.0,750.0,0.0
82996,2914.0,0.0,0.0
82997,2410.0,0.0,0.0
82998,2130.0,0.0,0.0
82999,2025.0,0.0,0.0
83000,2170.0,350.0,0.0
83001,2465.0,1850.0,0.0
83002,2265.0,2400.0,0.0
83003,2230.0,3500.0,0.0
83004,2270.0,950.0,0.0
83005,2190.0,2200.0,0.0
83006,2310.0,2450.0,0.0
83007,2260.0,750.0,0.0
83008,2155.0,2800.0,0.0
83009,2495.0,700.0,0.0
83010,3151.0,750.0,525.0
83011,4808.0,750.0,525.0
83012,4944.0,1500.0,525.0
83013,4211.0,750.0,525.0
83014,3864.0,0.0,525.0
83015,3447.0,0.0,525.0
83016,2910.0,0.0,525.0
83017,3045.0,0.0,525.0
83018,2524.0,0.0,525.0
83019,2732.0,0.0,0.0
83020,2856.0,0.0,0.0
83021,2370.0,0.0,0.0
83022,2200.0,0.0,0.0
83023,2085.0,950.0,0.0
83024,2165.0,2000.0,0.0
83025,2340.0,2050.0,0.0
83026,2310.0,950.0,0.0
83027,2305.0,1300.0,0.0
83028,2185.0,2200.0,0.0
83029,2295.0,3700.0,0.0
83030,2270.0,2200.0,0.0
83031,2250.0,2050.0,0.0
83032,2235.0,3150.0,0.0
83033,2700.0,2400.0,0.0
83034,3533.0,700.0,525.0
83035,4791.0,750.0,525.0
83036,4834.0,0.0,525.0
83037,4351.0,0.0,525.0
83038,3648.0,0.0,525.0
83039,3295.0,0.0,525.0
83040,2748.0,0.0,525.0
83041,2657.0,0.0,525.0
83042,2698.0,0.0,525.0
83043,2631.0,0.0,0.0
83044,2972.0,0.0,0.0
83045,2373.0,0.0,0.0
83046,2360.0,0.0,0.0
83047,2450.0,950.0,0.0
83048,2295.0,1100.0,0.0
83049,2405.0,750.0,0.0
83050,2320.0,1300.0,0.0
83051,2285.0,3000.0,0.0
83052,2350.0,1100.0,0.0
83053,2310.0,950.0,0.0
83054,2335.0,3350.0,0.0
83055,2370.0,2200.0,0.0
83056,2210.0,1850.0,0.0
83057,2600.0,2950.0,0.0
83058,3391.0,1450.0,525.0
83059,4661.0,1500.0,525.0
83060,4937.0,750.0,525.0
83061,4225.0,200.0,525.0
83062,3861.0,0.0,525.0
83063,3236.0,350.0,525.0
83064,2881.0,0.0,525.0
83065,2836.0,350.0,525.0
83066,2628.0,200.0,525.0
83067,2755.0,350.0,0.0
83068,3081.0,0.0,0.0
83069,2616.0,0.0,0.0
83070,2245.0,0.0,0.0
83071,2260.0,0.0,0.0
83072,2230.0,1300.0,0.0
83073,2495.0,1100.0,0.0
83074,2380.0,1450.0,0.0
83075,2365.0,1700.0,0.0
83076,2265.0,1100.0,0.0
83077,2480.0,1650.0,0.0
83078,2265.0,1900.0,0.0
83079,2360.0,2550.0,0.0
83080,2230.0,2250.0,0.0
83081,2380.0,2400.0,0.0
83082,3254.0,1300.0,525.0
83083,4585.0,550.0,525.0
83084,4838.0,1300.0,525.0
83085,4367.0,750.0,525.0
83086,3946.0,0.0,525.0
83087,3338.0,0.0,525.0
83088,2893.0,0.0,525.0
83089,2844.0,0.0,525.0
83090,2939.0,0.0,525.0
83091,2747.0,0.0,0.0
83092,3060.0,0.0,0.0
83093,2641.0,0.0,0.0
83094,2285.0,0.0,0.0
83095,2300.0,0.0,0.0
83096,2395.0,1900.0,0.0
83097,2215.0,3300.0,0.0
83098,2465.0,1650.0,0.0
83099,2280.0,1500.0,0.0
83100,2285.0,550.0,0.0
83101,2385.0,1450.0,0.0
83102,2075.0,950.0,0.0
83103,2140.0,1100.0,0.0
83104,2450.0,1250.0,0.0
83105,2420.0,1500.0,0.0
83106,3396.0,2050.0,525.0
83107,4638.0,1700.0,525.0
83108,4996.0,750.0,525.0
83109,4205.0,1500.0,525.0
83110,3813.0,0.0,525.0
83111,3243.0,0.0,525.0
83112,2807.0,0.0,525.0
83113,2872.0,0.0,525.0
83114,2914.0,0.0,525.0
83115,2914.0,0.0,0.0
83116,2890.0,0.0,0.0
83117,2727.0,0.0,0.0
83118,2390.0,750.0,0.0
83119,2285.0,1850.0,0.0
83120,2170.0,1300.0,0.0
83121,2115.0,1300.0,0.0
83122,2380.0,950.0,0.0
83123,2350.0,2000.0,0.0
83124,2265.0,1300.0,0.0
83125,2365.0,550.0,0.0
83126,2320.0,1300.0,0.0
83127,2250.0,1300.0,0.0
83128,2215.0,350.0,0.0
83129,2620.0,1300.0,0.0
83130,3431.0,900.0,525.0
83131,4616.0,0.0,525.0
83132,5067.0,0.0,525.0
83133,4354.0,750.0,525.0
83134,4074.0,0.0,525.0
83135,3462.0,0.0,525.0
83136,2760.0,0.0,525.0
83137,2819.0,0.0,525.0
83138,2928.0,0.0,525.0
83139,2706.0,0.0,0.0
83140,2953.0,0.0,0.0
83141,2564.0,0.0,0.0
83142,2185.0,0.0,0.0
83143,2190.0,350.0,0.0
83144,2345.0,1450.0,0.0
83145,2410.0,750.0,0.0
83146,2190.0,1050.0,0.0
83147,2310.0,1300.0,0.0
83148,2275.0,1850.0,0.0
83149,2405.0,3150.0,0.0
83150,2195.0,350.0,0.0
83151,2205.0,3700.0,0.0
83152,2375.0,1650.0,0.0
83153,2450.0,1500.0,0.0
83154,3587.0,1700.0,525.0
83155,4804.0,0.0,525.0
83156,4855.0,200.0,525.0
83157,4185.0,750.0,525.0
83158,3940.0,750.0,525.0
83159,3395.0,0.0,525.0
83160,2831.0,0.0,525.0
83161,2933.0,0.0,525.0
83162,2779.0,0.0,525.0
83163,2825.0,0.0,0.0
83164,3071.0,0.0,0.0
83165,2555.0,0.0,0.0
83166,2380.0,0.0,0.0
83167,2215.0,1850.0,0.0
83168,2355.0,1300.0,0.0
83169,2445.0,750.0,0.0
83170,2365.0,1100.0,0.0
83171,2275.0,750.0,0.0
83172,2300.0,750.0,0.0
83173,2380.0,1850.0,0.0
83174,2290.0,1450.0,0.0
83175,2480.0,2200.0,0.0
83176,2340.0,1650.0,0.0
83177,2485.0,2050.0,0.0
83178,3659.0,0.0,525.0
83179,4752.0,200.0,525.0
83180,5209.0,0.0,525.0
83181,4298.0,200.0,525.0
83182,3913.0,0.0,525.0
83183,3469.0,750.0,525.0
83184,2912.0,0.0,525.0
83185,2799.0,750.0,525.0
83186,2797.0,750.0,525.0
83187,2750.0,0.0,0.0
83188,2890.0,0.0,0.0
83189,2413.0,0.0,0.0
83190,2105.0,0.0,0.0
83191,2330.0,0.0,0.0
83192,2150.0,1500.0,0.0
83193,2135.0,1650.0,0.0
83194,2330.0,750.0,0.0
83195,2270.0,2200.0,0.0
83196,2220.0,1850.0,0.0
83197,2380.0,2600.0,0.0
83198,2225.0,2000.0,0.0
83199,2530.0,2400.0,0.0
83200,2410.0,900.0,0.0
83201,2410.0,1850.0,0.0
83202,3077.0,1100.0,525.0
83203,4685.0,0.0,525.0
83204,4586.0,1850.0,525.0
83205,4336.0,550.0,525.0
83206,3977.0,750.0,525.0
83207,3373.0,0.0,525.0
83208,2689.0,0.0,525.0
83209,2872.0,0.0,525.0
83210,2934.0,0.0,525.0
83211,2847.0,0.0,0.0
83212,2982.0,750.0,0.0
83213,2631.0,0.0,0.0
83214,2450.0,0.0,0.0
83215,2160.0,0.0,0.0
83216,2350.0,1650.0,0.0
83217,2170.0,550.0,0.0
83218,2320.0,2400.0,0.0
83219,2280.0,1300.0,0.0
83220,2350.0,2050.0,0.0
83221,2375.0,1100.0,0.0
83222,2290.0,1300.0,0.0
83223,2465.0,1500.0,0.0
83224,2225.0,1850.0,0.0
83225,2630.0,1700.0,0.0
83226,3611.0,1500.0,525.0
83227,4703.0,1900.0,525.0
83228,4939.0,750.0,525.0
83229,4351.0,750.0,525.0
83230,3820.0,0.0,525.0
83231,3245.0,0.0,525.0
83232,2881.0,0.0,525.0
83233,2756.0,0.0,525.0
83234,2862.0,0.0,525.0
83235,2935.0,0.0,0.0
83236,3007.0,0.0,0.0
83237,2562.0,350.0,0.0
83238,2180.0,0.0,0.0
83239,2340.0,350.0,0.0
83240,2190.0,1300.0,0.0
83241,2425.0,900.0,0.0
83242,2375.0,750.0,0.0
83243,2165.0,2400.0,0.0
83244,2405.0,1700.0,0.0
83245,2235.0,750.0,0.0
83246,2335.0,1150.0,0.0
83247,2160.0,1600.0,0.0
83248,2150.0,2050.0,0.0
83249,2695.0,1100.0,0.0
83250,3358.0,1850.0,525.0
83251,4773.0,750.0,525.0
83252,4606.0,1700.0,525.0
83253,4463.0,950.0,525.0
83254,3651.0,0.0,525.0
83255,3536.0,0.0,525.0
83256,2939.0,200.0,525.0
83257,2880.0,0.0,525.0
83258,2788.0,0.0,525.0
83259,2544.0,0.0,0.0
83260,3032.0,0.0,0.0
83261,2442.0,0.0,0.0
83262,2290.0,0.0,0.0
83263,2155.0,750.0,0.0
83264,2210.0,1300.0,0.0
83265,2190.0,2550.0,0.0
83266,2415.0,2550.0,0.0
83267,2180.0,1100.0,0.0
83268,2485.0,1100.0,0.0
83269,2315.0,1700.0,0.0
83270,2490.0,1500.0,0.0
83271,2240.0,2550.0,0.0
83272,2245.0,700.0,0.0
83273,2450.0,2500.0,0.0
83274,3400.0,1350.0,525.0
83275,4680.0,750.0,525.0
83276,4621.0,750.0,525.0
83277,4154.0,550.0,525.0
83278,3974.0,0.0,525.0
83279,3273.0,0.0,525.0
83280,2808.0,0.0,525.0
83281,2863.0,0.0,525.0
83282,2752.0,0.0,525.0
83283,2749.0,0.0,0.0
83284,2936.0,750.0,0.0
83285,2694.0,0.0,0.0
83286,2305.0,750.0,0.0
83287,2195.0,0.0,0.0
83288,2445.0,1100.0,0.0
83289,2180.0,2250.0,0.0
83290,2310.0,2050.0,0.0
83291,2255.0,2550.0,0.0
83292,2215.0,750.0,0.0
83293,2190.0,1450.0,0.0
83294,2390.0,1300.0,0.0
83295,2215.0,1850.0,0.0
83296,2300.0,2200.0,0.0
83297,2730.0,350.0,0.0
83298,3261.0,1450.0,525.0
83299,5025.0,200.0,525.0
83300,4805.0,0.0,525.0
83301,4173.0,350.0,525.0
83302,3593.0,0.0,525.0
83303,3350.0,0.0,525.0
83304,2986.0,0.0,525.0
83305,2794.0,0.0,525.0
83306,2924.0,0.0,525.0
83307,2850.0,750.0,0.0
83308,2997.0,0.0,0.0
83309,2786.0,0.0,0.0
83310,2260.0,0.0,0.0
83311,2250.0,1500.0,0.0
83312,2415.0,1300.0,0.0
83313,2280.0,1500.0,0.0
83314,2360.0,1100.0,0.0
83315,2255.0,350.0,0.0
83316,2205.0,950.0,0.0
83317,2345.0,700.0,0.0
83318,2315.0,1300.0,0.0
83319,2195.0,2400.0,0.0
83320,2445.0,750.0,0.0
83321,2495.0,2750.0,0.0
83322,3563.0,1700.0,525.0
83323,4605.0,1500.0,525.0
83324,5015.0,750.0,525.0
83325,4190.0,0.0,525.0
83326,3895.0,750.0,525.0
83327,3403.0,0.0,525.0
83328,2864.0,0.0,525.0
83329,2805.0,750.0,525.0
83330,2773.0,0.0,525.0
83331,2731.0,0.0,0.0
83332,2846.0,0.0,0.0
83333,2620.0,0.0,0.0
83334,2290.0,0.0,0.0
83335,2360.0,750.0,0.0
83336,2345.0,2600.0,0.0
83337,2235.0,350.0,0.0
83338,2465.0,1100.0,0.0
83339,2110.0,1850.0,0.0
83340,2360.0,1100.0,0.0
83341,2330.0,1100.0,0.0
83342,2320.0,2200.0,0.0
83343,2450.0,1850.0,0.0
83344,2570.0,1650.0,0.0
83345,2420.0,550.0,0.0
83346,3581.0,0.0,525.0
83347,4603.0,1650.0,525.0
83348,4716.0,750.0,525.0
83349,4187.0,950.0,525.0
83350,3916.0,0.0,525.0
83351,3265.0,0.0,525.0
83352,2900.0,750.0,525.0
83353,2835.0,0.0,525.0
83354,2722.0,0.0,525.0
83355,2887.0,0.0,0.0
83356,2980.0,0.0,0.0
83357,2672.0,0.0,0.0
83358,2380.0,0.0,0.0
83359,2260.0,750.0,0.0
83360,2260.0,1500.0,0.0
83361,2325.0,1100.0,0.0
83362,2420.0,1650.0,0.0
83363,2335.0,2350.0,0.0
83364,2300.0,3350.0,0.0
83365,2370.0,350.0,0.0
83366,2300.0,1050.0,0.0
83367,2280.0,1050.0,0.0
83368,2365.0,1650.0,0.0
83369,2505.0,400.0,0.0
83370,3488.0,200.0,525.0
83371,4799.0,400.0,525.0
83372,4779.0,0.0,525.0
83373,4313.0,0.0,525.0
83374,3753.0,0.0,525.0
83375,3427.0,0.0,525.0
83376,2893.0,0.0,525.0
83377,2682.0,0.0,525.0
83378,2761.0,0.0,525.0
83379,2710.0,0.0,0.0
83380,2912.0,0.0,0.0
83381,2443.0,0.0,0.0
83382,2240.0,0.0,0.0
83383,2465.0,1500.0,0.0
83384,2370.0,1900.0,0.0
83385,2350.0,1300.0,0.0
83386,2345.0,200.0,0.0
83387,2245.0,1300.0,0.0
83388,2280.0,350.0,0.0
83389,2265.0,2050.0,0.0
83390,2270.0,2050.0,0.0
83391,2330.0,700.0,0.0
83392,2440.0,1650.0,0.0
83393,2670.0,1100.0,0.0
83394,3358.0,550.0,525.0
83395,4964.0,200.0,525.0
83396,4954.0,0.0,525.0
83397,4286.0,0.0,525.0
83398,4052.0,0.0,525.0
83399,3307.0,0.0,525.0
83400,2927.0,0.0,525.0
83401,2989.0,0.0,525.0
83402,2781.0,0.0,525.0
83403,2813.0,0.0,0.0
83404,3028.0,0.0,0.0
83405,2627.0,0.0,0.0
83406,2420.0,0.0,0.0
83407,2290.0,950.0,0.0
83408,2145.0,200.0,0.0
83409,2220.0,1650.0,0.0
83410,2410.0,200.0,0.0
83411,2485.0,2400.0,0.0
83412,2300.0,1100.0,0.0
83413,2385.0,550.0,0.0
83414,2385.0,2200.0,0.0
83415,2345.0,3500.0,0.0
83416,2410.0,1100.0,0.0
83417,2680.0,1500.0,0.0
83418,3181.0,1850.0,525.0
83419,4821.0,950.0,525.0
83420,4761.0,750.0,525.0
83421,4224.0,750.0,525.0
83422,3906.0,950.0,525.0
83423,3460.0,0.0,525.0
83424,2952.0,750.0,525.0
83425,2875.0,0.0,525.0
83426,2846.0,0.0,525.0
83427,2854.0,750.0,0.0
83428,2856.0,0.0,0.0
83429,2572.0,0.0,0.0
83430,2085.0,750.0,0.0
83431,2400.0,750.0,0.0
83432,2340.0,950.0,0.0
83433,2345.0,2200.0,0.0
83434,2440.0,2150.0,0.0
83435,2360.0,1450.0,0.0
83436,2335.0,750.0,0.0
83437,2135.0,1700.0,0.0
83438,2260.0,1650.0,0.0
83439,2255.0,1300.0,0.0
83440,2190.0,2350.0,0.0
83441,2595.0,1100.0,0.0
83442,3352.0,1650.0,525.0
83443,4944.0,200.0,525.0
83444,4989.0,200.0,525.0
83445,4196.0,750.0,525.0
83446,3826.0,0.0,525.0
83447,3358.0,0.0,525.0
83448,2881.0,0.0,525.0
83449,2834.0,0.0,525.0
83450,2691.0,0.0,525.0
83451,2883.0,0.0,0.0
83452,2785.0,0.0,0.0
83453,2627.0,750.0,0.0
83454,2175.0,0.0,0.0
83455,2295.0,750.0,0.0
83456,2100.0,1300.0,0.0
83457,2290.0,1800.0,0.0
83458,2420.0,1500.0,0.0
83459,2365.0,700.0,0.0
83460,2385.0,2800.0,0.0
83461,2285.0,2800.0,0.0
83462,2295.0,200.0,0.0
83463,2465.0,1650.0,0.0
83464,2435.0,2050.0,0.0
83465,2575.0,550.0,0.0
83466,3409.0,1850.0,525.0
83467,4808.0,200.0,525.0
83468,4882.0,1850.0,525.0
83469,4254.0,0.0,525.0
83470,4001.0,200.0,525.0
83471,3480.0,0.0,525.0
83472,2918.0,0.0,525.0
83473,2759.0,0.0,525.0
83474,2988.0,750.0,525.0
83475,3088.0,0.0,0.0
83476,2749.0,750.0,0.0
83477,2668.0,0.0,0.0
83478,2285.0,0.0,0.0
83479,2395.0,0.0,0.0
83480,2195.0,350.0,0.0
83481,2455.0,3150.0,0.0
83482,2365.0,2050.0,0.0
83483,2310.0,750.0,0.0
83484,2295.0,350.0,0.0
83485,2505.0,200.0,0.0
83486,2425.0,750.0,0.0
83487,2215.0,0.0,0.0
83488,2410.0,2550.0,0.0
83489,2500.0,950.0,0.0
83490,3580.0,400.0,525.0
83491,4685.0,750.0,525.0
83492,5006.0,0.0,525.0
83493,4545.0,0.0,525.0
83494,3757.0,0.0,525.0
83495,3317.0,0.0,525.0
83496,2799.0,0.0,525.0
83497,2692.0,750.0,525.0
83498,2943.0,0.0,525.0
83499,2823.0,0.0,0.0
83500,3033.0,0.0,0.0
83501,2596.0,0.0,0.0
83502,2245.0,0.0,0.0
83503,2215.0,1500.0,0.0
83504,2330.0,2200.0,0.0
83505,2310.0,950.0,0.0
83506,2435.0,200.0,0.0
83507,2420.0,550.0,0.0
83508,2430.0,750.0,0.0
83509,2225.0,550.0,0.0
83510,2480.0,2050.0,0.0
83511,2345.0,1100.0,0.0
83512,2420.0,2550.0,0.0
83513,2420.0,2250.0,0.0
83514,3100.0,1500.0,525.0
83515,4899.0,200.0,525.0
83516,4867.0,1700.0,525.0
83517,4213.0,1500.0,525.0
83518,3904.0,0.0,525.0
83519,3439.0,0.0,525.0
83520,2796.0,750.0,525.0
83521,2893.0,0.0,525.0
83522,2732.0,0.0,525.0
83523,2858.0,0.0,0.0
83524,3028.0,750.0,0.0
83525,2571.0,0.0,0.0
83526,2220.0,0.0,0.0
83527,2200.0,950.0,0.0
83528,2295.0,1100.0,0.0
83529,2370.0,200.0,0.0
83530,2210.0,3000.0,0.0
83531,2270.0,750.0,0.0
83532,2380.0,550.0,0.0
83533,2165.0,550.0,0.0
83534,2320.0,750.0,0.0
83535,2305.0,550.0,0.0
83536,2185.0,750.0,0.0
83537,2690.0,550.0,0.0
83538,3555.0,950.0,525.0
83539,4531.0,1150.0,525.0
83540,5024.0,0.0,525.0
83541,4391.0,1500.0,525.0
83542,3918.0,0.0,525.0
83543,3424.0,0.0,525.0
83544,3030.0,0.0,525.0
83545,2905.0,0.0,525.0
83546,2902.0,350.0,525.0
83547,2973.0,0.0,0.0
83548,2904.0,750.0,0.0
83549,2529.0,0.0,0.0
83550,2320.0,0.0,0.0
83551,2190.0,950.0,0.0
83552,2330.0,750.0,0.0
83553,2245.0,1100.0,0.0
83554,2245.0,350.0,0.0
83555,2430.0,350.0,0.0
83556,2200.0,750.0,0.0
83557,2245.0,1300.0,0.0
83558,2265.0,1100.0,0.0
83559,2260.0,2750.0,0.0
83560,2370.0,400.0,0.0
83561,2710.0,1450.0,0.0
83562,3496.0,200.0,525.0
83563,4829.0,2100.0,525.0
83564,4989.0,0.0,525.0
83565,4332.0,0.0,525.0
83566,3766.0,200.0,525.0
83567,3398.0,350.0,525.0
83568,2802.0,0.0,525.0
83569,2803.0,0.0,525.0
83570,2937.0,0.0,525.0
83571,2876.0,750.0,0.0
83572,2840.0,750.0,0.0
83573,2759.0,0.0,0.0
83574,2295.0,0.0,0.0
83575,2215.0,1500.0,0.0
83576,2250.0,950.0,0.0
83577,2250.0,1650.0,0.0
83578,2240.0,700.0,0.0
83579,2200.0,900.0,0.0
83580,2265.0,1500.0,0.0
83581,2280.0,1150.0,0.0
83582,2200.0,700.0,0.0
83583,2200.0,1650.0,0.0
83584,2370.0,550.0,0.0
83585,2260.0,200.0,0.0
83586,3347.0,1450.0,525.0
83587,4717.0,1500.0,525.0
83588,4828.0,1500.0,525.0
83589,4191.0,0.0,525.0
83590,3831.0,0.0,525.0
83591,3417.0,0.0,525.0
83592,2864.0,0.0,525.0
83593,2790.0,0.0,525.0
83594,3027.0,750.0,525.0
83595,2769.0,0.0,0.0
83596,2950.0,0.0,0.0
83597,2540.0,750.0,0.0
83598,2220.0,350.0,0.0
83599,2255.0,0.0,0.0
83600,2255.0,1100.0,0.0
83601,2290.0,1500.0,0.0
83602,2345.0,1300.0,0.0
83603,2325.0,350.0,0.0
83604,2340.0,1850.0,0.0
83605,2370.0,950.0,0.0
83606,2360.0,950.0,0.0
83607,2340.0,0.0,0.0
83608,2410.0,1100.0,0.0
83609,2645.0,1300.0,0.0
83610,3317.0,350.0,525.0
83611,4791.0,1150.0,525.0
83612,4761.0,0.0,525.0
83613,4320.0,200.0,525.0
83614,4004.0,0.0,525.0
83615,3516.0,0.0,525.0
83616,2808.0,0.0,525.0
83617,2925.0,0.0,525.0
83618,2876.0,0.0,525.0
83619,2790.0,0.0,0.0
83620,2880.0,0.0,0.0
83621,2611.0,0.0,0.0
83622,2275.0,0.0,0.0
83623,2135.0,750.0,0.0
83624,2185.0,700.0,0.0
83625,2185.0,1300.0,0.0
83626,2205.0,1100.0,0.0
83627,2420.0,350.0,0.0
83628,2315.0,1300.0,0.0
83629,2335.0,350.0,0.0
83630,2405.0,1100.0,0.0
83631,2285.0,1650.0,0.0
83632,2385.0,1500.0,0.0
83633,2515.0,3000.0,0.0
83634,3528.0,1300.0,525.0
83635,4480.0,550.0,525.0
83636,4875.0,1700.0,525.0
83637,4020.0,0.0,525.0
83638,3726.0,200.0,525.0
83639,3333.0,0.0,525.0
83640,2898.0,0.0,525.0
83641,2771.0,0.0,525.0
83642,2607.0,0.0,525.0
83643,2615.0,750.0,0.0
83644,2902.0,0.0,0.0
83645,2721.0,0.0,0.0
83646,2275.0,0.0,0.0
83647,2250.0,0.0,0.0
83648,2275.0,700.0,0.0
83649,2315.0,950.0,0.0
83650,2375.0,1850.0,0.0
83651,2340.0,350.0,0.0
83652,2195.0,2200.0,0.0
